# June 2018
# Blast hits and expectation values
# seq_id    start-end e_val
seq_id start_end exp_val
JQ716388 1-1131 0.0
GQ174373 1-1093 0.0
GQ174376 1-1086 0.0
HM536801 1-1131 0.0
FN688299 3-404 0.0
FJ460662 1-1140 0.0
FJ460637 1-1140 0.0
DQ105198 1-1068 0.0
AY281259 1-1093 0.0
AY050717 1-1125 0.0
AF180862 1-1131 0.0
AY195632 1-1131 0.0
KU761588 14381-15519 0.0
KJ735902 1-1127 0.0
KJ830772 14382-15508 0.0
KF640234 14401-15476 0.0
KJ101554 14461-15539 0.0
KF113563 1-1066 0.0
KF113562 1-1049 0.0
JX183535 1-1127 0.0
GU135526 1-1127 0.0
GQ174366 1-1085 0.0
HM179635 1-1127 0.0
EU934503 1-1127 0.0
HM010520 1-1127 0.0
HM010539 1-1127 0.0
GU932759 1-1064 0.0
FJ711337 1-1067 0.0
FJ460692 1-1139 0.0
FJ460689 1-1139 0.0
FJ460686 1-1139 0.0
FJ460682 1-1139 0.0
FJ460678 1-1139 0.0
FJ460675 1-1139 0.0
FJ460673 1-1139 0.0
FJ460672 1-1139 0.0
FJ460665 1-1139 0.0
FJ460661 1-1139 0.0
FJ460659 1-1139 0.0
FJ460658 1-1139 0.0
FJ460657 1-1139 0.0
FJ460655 1-1139 0.0
FJ460640 1-1139 0.0
FJ460638 1-1139 0.0
FJ460636 1-1139 0.0
FJ460634 1-1139 0.0
FJ460623 1-1139 0.0
FJ460621 1-1139 0.0
FJ460620 1-1139 0.0
FJ460619 1-1139 0.0
FJ460616 1-1139 0.0
FJ460612 1-1139 0.0
FJ460605 1-1139 0.0
FJ460604 1-1139 0.0
FJ460603 1-1139 0.0
FJ460601 1-1139 0.0
FJ984568 15307-16398 0.0
EU694407 15-1153 0.0
EU694406 15-1153 0.0
EU694405 15-1153 0.0
EF508598 2-1104 0.0
AY281258 1-1127 0.0
AY854724 1-1092 0.0
Y10452 1-1127 0.0
KU314695 14401-15532 0.0
KC696558 1-1132 0.0
JQ012324 1-1047 0.0
AB254854 1-1132 0.0
AY882870 1-1132 0.0
AY882869 1-1132 0.0
MF401542 1-1125 0.0
KU145314 1-1131 0.0
KU145313 1-1131 0.0
KU145312 1-1131 0.0
KX983937 1-1131 0.0
KU524954 1-1131 0.0
KU524938 1-1131 0.0
KU524937 1-1131 0.0
KJ994684 1-1131 0.0
AP012062 14388-15473 0.0
AP011441 14382-15512 0.0
AP011323 14373-15440 0.0
KU577404 1-1086 0.0
KU577401 1-1086 0.0
KU577396 1-1086 0.0
KU577395 1-1086 0.0
KU577392 1-1086 0.0
KU577391 1-1086 0.0
KU577390 1-1086 0.0
KU577389 1-1086 0.0
KU577388 1-1086 0.0
KU577387 1-1086 0.0
KU577386 1-1086 0.0
KP738571 1-1116 0.0
KT005337 1-1086 0.0
KF668056 1-1131 0.0
KP712234 1-1068 0.0
KF574711 1-1131 0.0
JQ864591 1-1086 0.0
JQ864585 1-1131 0.0
JQ716392 1-1131 0.0
JX042205 1-1131 0.0
KC791686 14391-15476 0.0
JN176991 1-1054 0.0
FJ460614 1-1140 0.0
AB242164 14393-15523 0.0
DQ105256 1-1131 0.0
AY281256 1-1127 0.0
AY854722 1-1086 0.0
AF051857 1-1131 0.0
AP018133 14416-15479 0.0
AP011444 14364-15457 0.0
AB794005 1-1127 0.0
AB793993 1-1127 0.0
KM363243 14364-15502 0.0
AP014539 14509-15629 0.0
KJ833753 14460-15538 0.0
HQ689884 1-1127 0.0
JF340404 1-1094 0.0
JQ769386 1-1121 0.0
JF458232 1-1060 0.0
JQ012388 1-1121 0.0
JQ012387 1-1121 0.0
JQ012342 1-1046 0.0
HM179637 1-1127 0.0
HM010587 1-1127 0.0
HM010573 1-1127 0.0
FJ711332 1-1067 0.0
FJ460695 1-1139 0.0
FJ460681 1-1139 0.0
FJ460680 1-1139 0.0
FJ460677 1-1139 0.0
FJ460671 1-1139 0.0
FJ460670 1-1139 0.0
FJ460668 1-1139 0.0
FJ460667 1-1139 0.0
FJ460664 1-1139 0.0
FJ460663 1-1139 0.0
FJ460660 1-1139 0.0
FJ460652 1-1139 0.0
FJ460647 1-1139 0.0
FJ460645 1-1139 0.0
FJ460642 1-1139 0.0
FJ460633 1-1139 0.0
FJ460628 1-1139 0.0
FJ460626 1-1139 0.0
FJ460624 1-1139 0.0
FJ460617 1-1139 0.0
FJ460615 1-1139 0.0
FJ460610 1-1139 0.0
FJ460606 1-1139 0.0
FJ460600 1-1139 0.0
GQ478436 1-1067 0.0
EU694410 18-1156 0.0
EF508577 11-1104 0.0
AY953007 1-1127 0.0
AY952995 1-1127 0.0
AY952987 1-1076 0.0
AB239596 14400-15526 0.0
AB070241 14398-15473 0.0
AY208604 1-1079 0.0
AY281287 1-1127 0.0
AY281279 1-1127 0.0
AY625704 1-1126 0.0
AF309507 1-1132 0.0
KX078811 1-1132 0.0
KX078810 1-1132 0.0
KC984319 1-1132 0.0
KC984317 1-1132 0.0
EU934490 1-1132 0.0
AB254853 1-1132 0.0
AY887796 16-1108 0.0
AY625702 1-1126 0.0
AY882878 1-1132 0.0
MG958190 6-1070 0.0
MF958973 14380-15510 0.0
KY646044 1-1086 0.0
AP011317 14383-15459 0.0
KT336714 14383-15513 0.0
KP712197 1-1077 0.0
KP064328 14400-15494 0.0
KM999224 14388-15480 0.0
KM508828 14398-15492 0.0
KM255666 14381-15511 0.0
KF574710 1-1131 0.0
KF574709 1-1131 0.0
KC119047 1-1131 0.0
KC119045 1-1131 0.0
JQ716391 1-1131 0.0
JX074258 1-1131 0.0
JX074257 1-1086 0.0
JN176990 1-1054 0.0
GU086549 1-1044 0.0
DQ347953 14400-15494 0.0
AY952990 1-1095 0.0
DQ267432 1-1095 0.0
AY854697 1-1086 0.0
AY625697 1-1131 0.0
KX376478 14371-15497 0.0
AP012086 14394-15520 0.0
KU378019 1-1109 0.0
KU378018 1-1109 0.0
KT724723 14398-15524 0.0
AB794002 1-1127 0.0
AB793989 1-1127 0.0
AB793972 1-1127 0.0
AB793969 1-1127 0.0
AP011237 14374-15500 0.0
KP317088 14363-15501 0.0
JX316027 14367-15430 0.0
KJ710626 14374-15512 0.0
KF938994 14363-15501 0.0
KF514144 1-1127 0.0
AP011415 14398-15473 0.0
HQ689878 1-1127 0.0
HQ689872 1-1127 0.0
HQ689871 1-1127 0.0
JX625133 14364-15502 0.0
JN176999 1-1028 0.0
JQ012343 1-1046 0.0
HM179634 1-1127 0.0
HM179631 1-1127 0.0
HQ401008 15298-16424 0.0
EU934487 1-1076 0.0
FJ460691 1-1139 0.0
FJ460688 1-1139 0.0
FJ460687 1-1139 0.0
FJ460683 1-1139 0.0
FJ460669 1-1139 0.0
FJ460666 1-1139 0.0
FJ460656 1-1139 0.0
FJ460650 1-1139 0.0
FJ460648 1-1139 0.0
FJ460643 1-1139 0.0
FJ460625 1-1139 0.0
FJ460618 1-1139 0.0
FJ460613 1-1139 0.0
FJ460611 1-1139 0.0
FJ460602 1-1139 0.0
GQ903707 15298-16424 0.0
EU518485 1-1127 0.0
AY953006 1-1127 0.0
EF376161 1-1076 0.0
DQ900670 1-1076 0.0
DQ105203 1-1127 0.0
AF452076 1-1127 0.0
AY281285 1-1064 0.0
AF370117 1-1076 0.0
KX078817 1-1132 0.0
KC119048 1-1126 0.0
KC696529 1-1132 0.0
JX155735 14383-15508 0.0
JQ421173 1-1132 0.0
JQ346152 1-1114 0.0
JQ282020 1-1063 0.0
JN003332 1-1132 0.0
JN003316 1-1132 0.0
AB250108 14395-15526 0.0
AY882877 1-1132 0.0
KY419138 14387-15517 0.0
AP011355 14386-15516 0.0
JQ864599 1-1131 0.0
HQ235765 1-1131 0.0
KF013229 40-465 0.0
KC495074 1-1089 0.0
JX074273 1-1131 0.0
JQ838172 14385-15515 0.0
JN176987 1-1054 0.0
JN176981 1-1054 0.0
JN176977 1-1054 0.0
GU086544 1-1074 0.0
GU086532 1-1098 0.0
EU934488 1-1095 0.0
HM010598 1-1131 0.0
HM010589 1-1131 0.0
FJ711377 1-1113 0.0
FJ711376 1-1113 0.0
GQ478446 1-1113 0.0
GQ478443 1-1113 0.0
DQ366231 1-1086 0.0
DQ486801 1-1077 0.0
DQ486787 1-1077 0.0
AY887809 2-1109 0.0
AY854699 1-1086 0.0
KX376479 14372-15498 0.0
MF621723 14374-15473 0.0
KJ994697 1-1064 0.0
AP011312 14376-15469 0.0
KT633639 1-1080 0.0
AB979695 14559-15637 0.0
KJ650348 1-1127 0.0
KJ650347 1-1127 0.0
AB793965 1-1127 0.0
AB793912 1-1076 0.0
AB793911 1-1076 0.0
AB793907 1-1076 0.0
AB793906 1-1076 0.0
KM017732 14374-15500 0.0
HQ689882 1-1127 0.0
HQ689879 1-1127 0.0
HQ689869 1-1127 0.0
JF340394 1-1127 0.0
JN176995 1-1055 0.0
JF458229 1-1060 0.0
HM179636 1-1127 0.0
HM179632 1-1127 0.0
HM010581 1-1085 0.0
HM010506 1-1085 0.0
HM010503 1-1085 0.0
HM010496 1-1127 0.0
FJ460676 1-1139 0.0
FJ460651 1-1139 0.0
FJ460649 1-1139 0.0
FJ460646 1-1139 0.0
FJ460644 1-1139 0.0
AP009574 14370-15478 0.0
EF514208 14387-15462 0.0
AY771781 15299-16425 0.0
AY887849 1-1109 0.0
AB045144 15299-16425 0.0
AP011357 14385-15475 0.0
KT213583 14376-15507 0.0
KF264306 1-1055 0.0
KF669394 14392-15523 0.0
JX683724 14382-15507 0.0
JX155736 14383-15508 0.0
EU670367 1-1108 0.0
EU670365 1-1108 0.0
EF193411 1-1132 0.0
AB254858 1-1132 0.0
AB254856 1-1132 0.0
DQ105224 1-1132 0.0
AY882881 1-1132 0.0
AY882876 1-1132 0.0
AP011302 14379-15471 0.0
AP011188 14371-15501 0.0
KM400685 1-1043 0.0
KP712165 1-1131 0.0
KF574708 1-1131 0.0
KF574602 1-1131 0.0
JQ864590 1-1131 0.0
KF027539 1-1062 0.0
KF013230 40-465 0.0
JX074293 1-1131 0.0
JN176998 1-1056 0.0
JN176989 1-1054 0.0
JN176982 1-1045 0.0
JN176980 1-1054 0.0
JN176978 1-1054 0.0
JN176975 1-1054 0.0
HQ608621 1-1077 0.0
GU086567 1-1074 0.0
HM224306 1-1131 0.0
EU241472 1-1131 0.0
EU241443 1-1131 0.0
DQ366250 1-1086 0.0
DQ366224 1-1131 0.0
DQ366222 1-1086 0.0
EF151123 1-1131 0.0
DQ486820 1-1077 0.0
DQ486788 1-1077 0.0
DQ105206 1-1127 0.0
AP012128 14392-15458 0.0
KT075099 1-1127 0.0
KJ868177 14398-15473 0.0
HQ689883 1-1127 0.0
HQ689873 1-1127 0.0
JX144893 14367-15493 0.0
JF340399 1-1127 0.0
JF340390 1-1127 0.0
JX074244 8-1057 0.0
JN176997 1-1055 0.0
JN176996 1-1055 0.0
JQ012399 1-1121 0.0
HQ709297 1-1092 0.0
JF799519 1-1061 0.0
HM179633 1-1127 0.0
HM179586 1-1127 0.0
HM179568 1-1127 0.0
HQ902919 1-1085 0.0
FJ264347 25-437 0.0
DQ900671 1-1076 0.0
AY887848 1-1109 0.0
AY887842 1-1109 0.0
AY887808 16-1109 0.0
AY426592 1-1127 0.0
AY828953 1-1100 0.0
KU314694 14402-15533 0.0
KU380330 14377-15508 0.0
KT005614 1-1105 0.0
KC567002 1-1132 0.0
HQ709307 5-1092 0.0
HM536825 1-1091 0.0
EF193412 1-1132 0.0
DQ105197 1-1093 0.0
KU987438 1-1068 0.0
AP013324 14379-15509 0.0
AP004200 14422-15540 0.0
KF574677 1-1131 0.0
KF574669 1-1131 0.0
KF574668 1-1131 0.0
KF574586 1-1131 0.0
KF574585 1-1131 0.0
KF703442 14399-15493 0.0
JQ864596 1-1131 0.0
JN176986 1-1054 0.0
JN176984 1-1054 0.0
JN176983 1-1054 0.0
JN176957 1-1071 0.0
HQ443702 1-1095 0.0
GU084228 1-1029 0.0
HM010518 1-1131 0.0
DQ324063 1-1077 0.0
EU082030 14371-15456 0.0
DQ366248 1-1086 0.0
DQ366246 1-1086 0.0
DQ366243 1-1086 0.0
DQ366242 1-1086 0.0
DQ366240 1-1086 0.0
DQ366238 1-1086 0.0
DQ366233 1-1086 0.0
DQ366228 1-1086 0.0
DQ366226 1-1086 0.0
DQ366219 1-1086 0.0
DQ366193 1-1086 0.0
DQ366191 1-1086 0.0
DQ366187 1-1086 0.0
DQ366186 1-1086 0.0
DQ366183 1-1086 0.0
AB242172 14352-15428 0.0
AY887847 1-1075 0.0
AY887845 1-1075 0.0
AY854721 1-1093 0.0
KX078826 1-1127 0.0
KX528071 15320-16383 0.0
KT213604 14373-15499 0.0
KT005607 1-1124 0.0
LC098138 1-1121 0.0
KJ650366 1-1127 0.0
KJ650354 1-1127 0.0
KJ650349 1-1127 0.0
AB794006 1-1076 0.0
AB793964 1-1127 0.0
AB793901 1-1076 0.0
KP749475 14373-15499 0.0
KF514170 1-1127 0.0
KF514169 1-1127 0.0
KF514166 1-1127 0.0
KF514158 1-1127 0.0
KC696555 1-1064 0.0
HQ689880 1-1127 0.0
JF340393 1-1127 0.0
JF340391 1-1127 0.0
JF906109 14398-15473 0.0
JN176994 1-1064 0.0
JN176993 1-1055 0.0
JN176961 1-1055 0.0
JN176959 1-1055 0.0
JN176943 1-1055 0.0
JN176942 1-1055 0.0
JN176941 1-1055 0.0
HQ677332 1-1092 0.0
HM179590 1-1127 0.0
HM179582 1-1127 0.0
HM179561 1-1127 0.0
HM179558 1-1127 0.0
HM179557 1-1127 0.0
GU084244 1-1055 0.0
GU084241 1-1055 0.0
GU084230 1-1055 0.0
AP009308 14378-15441 0.0
FJ264348 25-437 0.0
FJ264263 25-437 0.0
AY952989 1-1076 0.0
DQ105207 1-1127 0.0
AY208508 4-1079 0.0
AY854731 1-1064 0.0
AY854730 1-1064 0.0
AY854717 1-1092 0.0
AY854709 1-1092 0.0
AY828955 1-1100 0.0
AY828952 1-1100 0.0
KT005608 1-1117 0.0
EU747198 1-1065 0.0
FJ211161 1-1051 0.0
DQ105228 1-1132 0.0
AY625703 1-1126 0.0
KF574575 1-1131 0.0
KC119049 1-1131 0.0
JX074260 1-1131 0.0
EU670358 1-1104 0.0
HM010725 1-1085 0.0
EU000493 1-1131 0.0
EU082467 1-1065 0.0
DQ366181 1-1086 0.0
DQ366180 1-1086 0.0
DQ366177 1-1086 0.0
DQ366174 1-1086 0.0
DQ486812 1-1056 0.0
DQ486793 1-1056 0.0
AY137597 1-1086 0.0
AY854700 1-1086 0.0
AY050760 1-1125 0.0
AY050720 1-1125 0.0
AF381273 1-1128 0.0
AF454881 1-1086 0.0
KX354975 14372-15498 0.0
KX246408 1-1067 0.0
KT005615 1-1082 0.0
KJ650351 1-1127 0.0
AB794013 1-1076 0.0
KP712161 1-1127 0.0
KF631310 2-966 0.0
KF631309 2-966 0.0
KF631307 2-966 0.0
KC763668 1-1127 0.0
KF514197 1-1127 0.0
KF514188 1-1127 0.0
KF514173 1-1127 0.0
KF514168 1-1127 0.0
KF514159 1-1127 0.0
KC736389 1-1063 0.0
JN176960 1-1055 0.0
JN176954 1-1055 0.0
JN176947 1-1055 0.0
JN176944 1-1055 0.0
JN176937 1-1055 0.0
HQ709304 1-1092 0.0
EU670404 11-1053 0.0
JF799452 1-1061 0.0
JF799450 1-1061 0.0
HM179593 1-1127 0.0
HM179588 1-1127 0.0
HM179584 1-1127 0.0
HM179576 1-1127 0.0
GU084240 1-1055 0.0
GU084239 1-1055 0.0
GU084233 1-1055 0.0
GU084232 1-1055 0.0
AP009617 14365-15431 0.0
HM010558 1-1127 0.0
AP009575 14372-15480 0.0
AP009571 14372-15480 0.0
DQ324071 1-1127 0.0
FJ171339 14393-15519 0.0
AY952988 1-1076 0.0
DQ343959 1-1022 0.0
DQ486835 1-1055 0.0
MG958176 1-1120 0.0
LC097911 1-1111 0.0
JF457919 3-1058 0.0
AF386555 1-1078 0.0
DQ105225 1-1132 0.0
AF036208 1-1132 0.0
AY882884 1-1132 0.0
KX373850 1-1068 0.0
KU145328 1-1131 0.0
KU145327 1-1131 0.0
KU145325 1-1131 0.0
KX823445 1-1068 0.0
KX078815 1-1065 0.0
AP011440 14383-15513 0.0
AP013338 14385-15515 0.0
KP874185 14401-15500 0.0
KT751364 14387-15517 0.0
KP712174 1-1131 0.0
KM243919 14370-15500 0.0
KF574513 1-1131 0.0
KM079630 14368-15498 0.0
KJ413052 14398-15465 0.0
JQ864600 1-1131 0.0
JX443042 1-1127 0.0
JX443040 1-1065 0.0
JX074272 1-1131 0.0
JX074243 1-1086 0.0
JX074235 1-1131 0.0
JN176973 1-1054 0.0
JN176939 1-1038 0.0
EU670346 11-1114 0.0
GU084226 1-1029 0.0
EU747196 1-1065 0.0
EU241459 1-1125 0.0
AY954284 1-1131 0.0
AY954271 1-1131 0.0
AY954270 1-1131 0.0
AY137609 1-1086 0.0
AY137608 1-1086 0.0
AY854702 1-1086 0.0
AP004100 14373-15482 0.0
MG686610 14371-15462 0.0
KT633640 1-1080 0.0
KU517127 1-1112 0.0
AB979273 14571-15649 0.0
LC098139 1-1121 0.0
KF264300 1-1055 0.0
KF631308 2-966 0.0
KJ468402 1-1127 0.0
KJ468400 1-1127 0.0
KF514195 1-1127 0.0
AB822534 1-1127 0.0
JX443043 1-1127 0.0
JX442989 1-1127 0.0
JN402304 1-1112 0.0
JN176956 1-1055 0.0
JN176950 1-1055 0.0
JN176945 1-1055 0.0
JN176940 1-1055 0.0
JQ712316 1-1127 0.0
EU670413 11-1104 0.0
HM179622 1-1127 0.0
HM179585 1-1127 0.0
HM179559 1-1127 0.0
HQ902920 1-1085 0.0
HM167942 1-1127 0.0
GU084227 1-1055 0.0
GQ275162 1-1127 0.0
GU182825 1-1127 0.0
GU182791 1-1127 0.0
GU182730 1-1127 0.0
FJ913816 1-1127 0.0
FJ264439 20-432 0.0
AY953013 1-1127 0.0
DQ486836 1-1055 0.0
DQ486798 1-1034 0.0
AY625726 1-1127 0.0
Y10451 1-1127 0.0
KU517132 1-1109 0.0
LC097913 1-1111 0.0
LC097910 1-1111 0.0
KP738587 1-1078 0.0
KC736388 1-1051 0.0
AP011286 14397-15528 0.0
EU293567 1-1078 0.0
AB331228 3-1095 0.0
AB296383 3-1095 0.0
AB296369 3-1095 0.0
AY952996 1-1132 0.0
AB271671 3-1095 0.0
KU145326 1-1131 0.0
KU145324 1-1131 0.0
KX823446 1-1068 0.0
KY419201 14376-15443 0.0
KP722681 1-1090 0.0
KF574504 1-1131 0.0
KC984318 1-1110 0.0
KF514203 1-1065 0.0
JN176985 1-1054 0.0
JN176974 1-1054 0.0
JN176970 1-1054 0.0
JN176969 1-1054 0.0
JN176968 1-1054 0.0
JN176967 1-1054 0.0
JN176965 1-1054 0.0
AP011990 14416-15501 0.0
GU086568 1-1074 0.0
DQ105219 1-1131 0.0
AY137598 1-1086 0.0
AY882885 1-1132 0.0
AP017952 14370-15433 0.0
KU356199 1-1127 0.0
KX578210 1-1067 0.0
AP011230 14379-15442 0.0
KU517128 1-1112 0.0
KU517126 1-1112 0.0
KU517125 1-1112 0.0
KM186181 14448-15523 0.0
KP716708 14379-15505 0.0
KM400691 1-1057 0.0
KJ468429 1-1127 0.0
KJ468425 1-1127 0.0
KJ468403 1-1127 0.0
KF514256 1-1127 0.0
JX974524 8-1134 0.0
JX443015 1-1127 0.0
JN176953 1-1055 0.0
JN176949 1-1055 0.0
HM179629 1-1127 0.0
HM179583 1-1127 0.0
HM179571 1-1127 0.0
HM179564 1-1127 0.0
HM167943 1-1127 0.0
GU722306 1-1127 0.0
GU722304 1-1127 0.0
GU722301 1-1127 0.0
GU722298 1-1127 0.0
GU084237 1-1055 0.0
GU084220 1-1055 0.0
GU084221 1-1055 0.0
HM010557 1-1127 0.0
GQ199461 3-1075 0.0
GU182767 1-1127 0.0
GU182737 1-1127 0.0
AP009570 14372-15480 0.0
DQ343962 1-1022 0.0
AY208597 1-1079 0.0
AF454904 1-1061 0.0
AY115970 1-1100 0.0
KU323959 14398-15529 0.0
KT005610 1-1105 0.0
LC097912 1-1111 0.0
KP738586 1-1078 0.0
KF051938 14393-15524 0.0
JF340409 1-1093 0.0
JF458184 1-1045 0.0
JF458183 1-1045 0.0
JF458182 1-1045 0.0
AB331233 3-1095 0.0
AB331232 3-1095 0.0
AB331231 3-1095 0.0
AB331230 3-1095 0.0
AB331229 3-1095 0.0
AB331227 3-1095 0.0
AB296382 3-1095 0.0
AB296380 3-1095 0.0
AB296378 3-1095 0.0
AB296372 3-1095 0.0
AB296370 3-1095 0.0
AB271673 3-1095 0.0
AB271672 3-1095 0.0
AF097926 11-1064 0.0
KY358756 14376-15452 0.0
KX823443 1-1068 0.0
KX823442 1-1068 0.0
AP012135 14389-15456 0.0
AP012071 14397-15461 0.0
KX578191 3-1067 0.0
KX578188 3-1067 0.0
KX578184 3-1067 0.0
KX578183 3-1067 0.0
AP011340 14389-15525 0.0
KP133118 1-1068 0.0
KP005457 14385-15515 0.0
KM396312 14376-15443 0.0
KF574515 1-1131 0.0
KF574505 1-1131 0.0
KF574502 1-1131 0.0
KJ681105 1-1084 0.0
KC631289 1-1113 0.0
AP011360 14395-15459 0.0
KC119051 1-1131 0.0
JN176966 1-1054 0.0
JN176962 1-1054 0.0
EU670401 1-1053 0.0
JF799438 1-1077 0.0
JN003339 1-1065 0.0
GQ174370 1-1086 0.0
HQ902916 1-1068 0.0
EU934489 1-1065 0.0
EU000495 1-1131 0.0
EF508479 3-1100 0.0
AY281289 1-1131 0.0
AY281272 1-1131 0.0
AY854701 1-1131 0.0
AF180827 1-1131 0.0
KY425579 1-1068 0.0
KU376349 1-1085 0.0
KX578192 1-1067 0.0
KM999929 1-1127 0.0
KU517124 1-1112 0.0
KU517123 1-1112 0.0
KT005612 6-1096 0.0
KT005611 6-1096 0.0
KT005609 10-1100 0.0
KJ650346 1-1127 0.0
KP738575 1-1070 0.0
KJ468427 1-1127 0.0
KF514180 1-1127 0.0
KF514152 1-1127 0.0
JX974525 8-1134 0.0
JX974523 8-1134 0.0
JN176958 1-1055 0.0
JN176948 1-1055 0.0
EU670357 11-1104 0.0
HM179628 1-1127 0.0
HM179596 1-1127 0.0
HM179591 1-1127 0.0
HM179574 1-1127 0.0
HM179569 1-1127 0.0
HM179565 1-1127 0.0
HM179563 1-1127 0.0
HM179560 1-1127 0.0
HM167949 1-1127 0.0
HM167946 1-1127 0.0
HM167941 1-1127 0.0
GU722308 1-1127 0.0
GU722300 1-1127 0.0
GU722296 1-1127 0.0
GU084246 1-1055 0.0
DQ864731 1-1067 0.0
GQ199460 3-1075 0.0
GU182854 1-1127 0.0
GU182851 1-1127 0.0
GU182805 1-1127 0.0
GU182802 1-1127 0.0
GU182800 1-1127 0.0
GU182792 1-1127 0.0
GU182742 1-1127 0.0
GU182728 1-1127 0.0
DQ324070 1-1127 0.0
HM560230 1-1127 0.0
DQ841176 1-1127 0.0
DQ105220 1-1064 0.0
AY854718 1-1092 0.0
AF381265 1-1121 0.0
AY828950 1-1100 0.0
AF454880 1-1061 0.0
KJ833754 14474-15527 0.0
JF340408 1-1132 0.0
JF457894 1-1060 0.0
GQ174371 1-1132 0.0
AB254855 3-1095 0.0
AB331226 3-1095 0.0
AB296379 3-1095 0.0
AB296377 3-1095 0.0
AB296376 3-1095 0.0
AB296375 3-1095 0.0
AB271669 3-1095 0.0
AY882923 1-1132 0.0
AY882922 1-1132 0.0
AY882919 1-1132 0.0
AY882916 1-1132 0.0
AY882915 1-1132 0.0
AY882914 1-1132 0.0
AY882910 1-1132 0.0
AY882907 1-1132 0.0
AY882906 1-1132 0.0
MF004260 1-1068 0.0
KY497147 1-1068 0.0
KX823447 1-1068 0.0
KX823444 1-1068 0.0
KX078816 1-1065 0.0
AP012133 14374-15468 0.0
KX578208 3-1067 0.0
KX578207 3-1067 0.0
KX578198 3-1067 0.0
KX578195 3-1067 0.0
KX578193 3-1067 0.0
KX578190 3-1067 0.0
KX578189 3-1067 0.0
KX578186 3-1067 0.0
KX578185 3-1067 0.0
AP011354 14376-15452 0.0
KP892753 14397-15482 0.0
KM583484 1-1085 0.0
KF601495 1-990 0.0
KF601491 1-990 0.0
JQ716637 1-990 0.0
JQ716623 1-990 0.0
KJ681104 1-1084 0.0
JX888908 1-1068 0.0
KC119052 1-1131 0.0
KF371534 14397-15482 0.0
AB822519 1-1093 0.0
JN176964 1-1054 0.0
JF457897 1-1060 0.0
HM179626 1-1077 0.0
EU000494 1-1131 0.0
DQ105232 1-1068 0.0
KU376344 1-1085 0.0
KX578209 1-1067 0.0
KU517129 1-1112 0.0
KJ631324 14372-15498 0.0
AB793898 1-1076 0.0
AB793891 1-1076 0.0
KF264271 2-1044 0.0
KJ468428 1-1127 0.0
JX974521 8-1134 0.0
JX974520 8-1134 0.0
JX443031 1-1127 0.0
JX135579 14423-15513 0.0
JF457896 1-1060 0.0
EU670380 11-1086 0.0
EU670356 11-1104 0.0
HM179589 1-1127 0.0
HM179587 1-1127 0.0
HM179579 1-1127 0.0
HM179578 1-1127 0.0
HM179573 1-1127 0.0
HM167954 1-1127 0.0
HM167950 1-1127 0.0
HM167948 1-1127 0.0
HM167947 1-1127 0.0
HM167945 1-1127 0.0
HM167944 1-1127 0.0
GU722309 1-1127 0.0
GU722295 1-1127 0.0
GU086561 1-1080 0.0
GQ199473 3-1075 0.0
GQ199471 3-1075 0.0
GQ199464 3-1075 0.0
GQ199462 3-1075 0.0
GQ199459 3-1075 0.0
GQ199454 3-1075 0.0
GU182872 1-1127 0.0
GU182869 1-1127 0.0
GU182815 1-1127 0.0
GU182809 1-1127 0.0
GU182794 1-1127 0.0
GU182793 1-1127 0.0
EU296649 1-1127 0.0
AY953019 1-1127 0.0
EF392606 1-1064 0.0
AB218686 14394-15520 0.0
DQ486838 1-1040 0.0
DQ105246 1-1127 0.0
AY208585 1-1092 0.0
AY854684 1-1092 0.0
MG958177 1-1123 0.0
AP011249 14374-15499 0.0
KM583483 1-1085 0.0
JF340407 1-1132 0.0
EU282335 7-1099 0.0
EU282333 7-1099 0.0
EU427557 2-374 0.0
AB296374 3-1095 0.0
AB296373 3-1095 0.0
AB296371 3-1095 0.0
DQ197988 9-1099 0.0
AY882917 1-1132 0.0
AY882909 1-1132 0.0
AY882902 1-1132 0.0
KY497149 1-1068 0.0
KY497146 1-1068 0.0
KX578199 3-1067 0.0
KX578194 3-1067 0.0
KX578181 3-1067 0.0
KX578180 3-1067 0.0
KX578178 3-1067 0.0
KX578177 3-1067 0.0
KX578176 3-1067 0.0
AP011299 14379-15509 0.0
KU697933 1-1077 0.0
KF601505 1-990 0.0
KF601501 1-990 0.0
KF601459 1-990 0.0
JQ716732 1-990 0.0
JQ716611 1-990 0.0
KC596060 1-1089 0.0
KC596059 1-1089 0.0
JQ012404 1-1047 0.0
GU583659 1-1086 0.0
AP009572 14367-15476 0.0
EU668811 3-1058 0.0
EU668741 3-1058 0.0
EF508583 11-1072 0.0
DQ197986 1-1099 0.0
AY954282 1-1131 0.0
AY954278 1-1086 0.0
AY954277 1-1086 0.0
AY854706 1-1086 0.0
KT877353 1-1127 0.0
KY425578 1-1053 0.0
KX823440 1-1076 0.0
KX823432 1-1073 0.0
KU376347 1-1085 0.0
AP011293 14377-15503 0.0
KU697910 1-1124 0.0
KJ650373 1-1127 0.0
KJ650372 1-1127 0.0
KJ650370 1-1127 0.0
KJ650361 1-1127 0.0
KJ650360 1-1127 0.0
KJ650358 1-1127 0.0
KJ650357 1-1127 0.0
KJ650356 1-1127 0.0
KJ650355 1-1127 0.0
KJ650350 1-1127 0.0
KJ650344 1-1127 0.0
KJ681106 7-1065 0.0
KF771003 14370-15445 0.0
KF514252 1-1127 0.0
KF514235 1-1127 0.0
